title,title_orig,price,retail_price,currency_buyer,units_sold,uses_ad_boosts,rating,rating_count,rating_five_count,rating_four_count,rating_three_count,rating_two_count,rating_one_count,badges_count,badge_local_product,badge_product_quality,badge_fast_shipping,tags,product_color,product_variation_size_id,product_variation_inventory,shipping_option_name,shipping_option_price,shipping_is_express,countries_shipped_to,inventory_total,origin_country,product_url,product_picture,product_id,Quantité_limitée,Reduction_achats_gros,price_eur,retail_price_eur
robe,Women's Summer Fashion Spaghetti Strap Floral Print Tie Front Mini Dress Sexy Dress,8.0,68,USD,8,0,5.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,"Mini,summer dress,Floral print,Summer,womensfahsion,Spaghetti,Dress,floralprinteddres,Print,minidressforwomen,Mini dress,spaghettishoulderstrapdres,Women's Fashion,spaghettistrapdresse,Sexy Dress,Floral,sexy,Fashion",White,S,50,Livraison standard,3,0,43,50,China,https://www.wish.com/c/5eb2200b989caa081980b812,https://contestimg.wish.com/api/webimage/5eb2200b989caa081980b812-medium.jpg,5eb2200b989caa081980b812,0,0,7.293946024799417,61.99854121079504
t_shirt,S-5XL Summer New Women's Fashion Cotton T-shirt Love Print Short Sleeve T-Shirt Women Casual Graphic Tess Tops 5 Colors,9.0,8,EUR,1000,0,4.07,201,114.0,36.0,22.0,9.0,20.0,0,0,0,0,"Summer,Fashion,Love,Sleeve,graphic tee,tes,Tops,loveprinttshirt,short sleeves,Round neck,Women's Fashion,Shorts,teesamptshirt,women t shirt,Print,Women,women top,Casual,T Shirts,Cotton",Black,M,50,Livraison standard,3,0,55,50,United States,https://www.wish.com/c/5d1b00a20d62613f9e7f76f3,https://contestimg.wish.com/api/webimage/5d1b00a20d62613f9e7f76f3-medium.jpg,5d1b00a20d62613f9e7f76f3,0,0,9.0,8.0
t_shirt,"Populor New Summer Freddie Mercury    Print  Woman Men's Black T-shirt Funny T-shirt Harajuku femaletshirt  Freddie Mercury  T-shirt Outdoor,",8.0,22,GBP,100,1,4.6,10,8.0,1.0,0.0,1.0,0.0,0,0,0,0,"shortshirt,Summer,Outdoor,Cotton T Shirt,Funny,femaletshirt,summer t-shirts,freddiemercuryshirt,Harajuku,T Shirts,freddiemercury,girlsshirt,Print,black,Short Sleeve T-Shirt,#fashion #tshirt",White,XXS,50,Livraison standard,2,0,24,50,China,https://www.wish.com/c/5ea139e452f5470ac02279e2,https://contestimg.wish.com/api/webimage/5ea139e452f5470ac02279e2-medium.jpg,5ea139e452f5470ac02279e2,0,0,9.282896263634251,25.527964724994195
robe,European and American Fashion Summer Ladies Short-sleeved Cotton Dress,8.0,11,USD,10000,1,3.82,1715,742.0,397.0,274.0,124.0,178.0,0,0,0,0,"Summer,Fashion,night dress,Dress,short sleeves,Cotton Dress,Women's Fashion,european,Ladies,American,Large Size,Clothing,Pajamas,Cotton",White,M,50,Livraison standard,2,0,37,50,China,https://www.wish.com/c/5cfbdd5f3818e474b87846b7,https://contestimg.wish.com/api/webimage/5cfbdd5f3818e474b87846b7-medium.jpg,5cfbdd5f3818e474b87846b7,0,0,7.293946024799417,10.029175784099198
t_shirt,Summer casual Women T-shirts Ulzzang Streetwear kawaii cartoon dinosaur print Tshirt Korean Style Tops Harajuku short sleeve t shirt,5.0,41,CHF,100,1,3.67,6,4.0,0.0,0.0,0.0,2.0,0,0,0,0,"Summer,korea,cute,korean style,short sleeves,Harajuku,Women's Fashion,Fashion,women t shirt,Casual T-Shirt,short sleeve shirt,Casual,Women,Kawaii,Funny,Shorts,Shirt,Sleeve,Tops,T Shirts,Cartoons,Dinosaur,Print,Korean,Printed T Shirts,coupletshirt",Black,XS,1,Livraison standard,2,0,43,50,China,https://www.wish.com/c/5eb24d0fd8da132dfb97ee79,https://contestimg.wish.com/api/webimage/5eb24d0fd8da132dfb97ee79-medium.jpg,5eb24d0fd8da132dfb97ee79,0,0,5.193725979017348,42.58855302794225
pantalon,New Fashion Mens Summer Pants Slacks Shorts Sport Sweatpants Trousers Jogging Hose,5.0,8,EUR,5000,1,3.51,747,270.0,138.0,157.0,64.0,118.0,0,0,0,0,"Summer,Shorts,Casual pants,pants,harem pants,Men's Fashion,Fashion,Men's pants,men's shorts,Sport,Striped,trousers",Grey,XS,1,Livraison standard,2,0,40,50,China,https://www.wish.com/c/5d7886997bf8ef73a437287a,https://contestimg.wish.com/api/webimage/5d7886997bf8ef73a437287a-medium.jpg,5d7886997bf8ef73a437287a,0,0,5.0,8.0
t_shirt,Plus Size Women Fashion Feather Print Skew Neck Cold Shoulder T-shirt Blouse（only T-shirt）,14.0,51,USD,1000,0,3.73,445,186.0,99.0,63.0,46.0,51.0,0,0,0,0,"blouse,Summer,Plus Size,featherprint,topsamptshirt,Women's Fashion,Print,T Shirts,Fashion,coldshoulder,skewneck,feather,Women,Casual,Women Fashion,Necks",White,S,50,Livraison standard,3,0,43,50,China,https://www.wish.com/c/5d2fe4d55cdae96941f5a9bd,https://contestimg.wish.com/api/webimage/5d2fe4d55cdae96941f5a9bd-medium.jpg,5d2fe4d55cdae96941f5a9bd,0,0,12.76440554339898,46.49890590809628
pantalon,New Women Summer Fashion Solid Color Shorts Causal Loose Drawstring Short Pants Plus Size,14.0,14,AUD,1,0,5.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,"Summer,Plus Size,pants,summer shorts,summershortsforwomen,Short pants,womencasualshort,plussizeshortsforwomen,solidcolorshortpant,Women's Fashion,Shorts,Fashion,Women",Bicolor,XXS,5,Livraison standard,4,0,27,50,China,https://www.wish.com/c/5eccb455d4eb5d46b00be0ed,https://contestimg.wish.com/api/webimage/5eccb455d4eb5d46b00be0ed-medium.jpg,5eccb455d4eb5d46b00be0ed,0,0,8.343763037129747,8.343763037129747
robe,Hollowing Out Halter Dress Women Summer V Neck Sleeveless Dress,2.8,3,EUR,100,1,3.17,6,1.0,1.0,3.0,0.0,1.0,0,0,0,0,"Summer,Plus Size,halter dress,Necks,Halter,Dresses,Dress,Loose,V-neck,Women's Fashion,Sleeveless dress,off shoulder,summer dress,sleeveless,women dress,Women,Casual,Cotton",Grey,XS,10,Livraison standard,1,0,44,50,China,https://www.wish.com/c/5ed9df5dd6223e34697f9024,https://contestimg.wish.com/api/webimage/5ed9df5dd6223e34697f9024-medium.jpg,5ed9df5dd6223e34697f9024,0,0,2.8,3.0
t_shirt,Plus Size S-5XL New Summer Women's Sleeveless Floral Print Ruffle Tops Ladies Fashion Casual Bandages Camisole Tunic Top Blouse,8.0,108,AUD,10000,0,3.96,1559,786.0,304.0,223.0,109.0,137.0,0,0,0,0,"Summer,Plus Size,ruffle,tunic top,Spaghetti Strap,tank top,Cool T-Shirts,Women's Fashion,Fashion,V-neck,Floral,tunic,Casual,blouse,Floral print,Ladies Fashion,Tops,ruffle crop top,Print,sleeveless,Ladies,tops for women,sleeveless tops",White,S,50,Livraison standard,2,0,41,50,China,https://www.wish.com/c/5bdea74e9eddea3597f1a67d,https://contestimg.wish.com/api/webimage/5bdea74e9eddea3597f1a67d-medium.jpg,5bdea74e9eddea3597f1a67d,0,0,4.767864592645569,64.36617200071518
pantalon,Summer mens cool sport suit Sports Wear Casual Jogging Suits Short Sleeve Outfit Sets,11.0,168,EUR,10,0,3.33,3,0.0,2.0,0.0,1.0,0.0,0,0,0,0,"Summer,Shorts,Sleeve,cool,Men,outdoorsuit,short sleeves,Outfits,Round neck,jogging,Suits,Sport,Casual,Clothes",White,S,3,Livraison standard,3,0,33,50,China,https://www.wish.com/c/5e9dad8cbc19c300417e1733,https://contestimg.wish.com/api/webimage/5e9dad8cbc19c300417e1733-medium.jpg,5e9dad8cbc19c300417e1733,0,0,11.0,168.0
robe,Summer New Fashion V-neck Floral Printed Loose Dress Women's Sleeveless Elegant Maxi Dress,9.0,8,GBP,5000,0,3.47,593,233.0,97.0,95.0,53.0,115.0,0,0,0,0,"Summer,Fashion,Floral,Dresses,Dress,Spaghetti Strap,Women's Fashion,Floral dress,Elegant,beach dress,Plus Size,dressesforwomen,Elegant Dress,V-neck,maxi dress,printed,sleeveless,Women",Yellow,S,50,Standard Shipping,3,0,32,50,China,https://www.wish.com/c/5e8d606bda3e443b5e67bc29,https://contestimg.wish.com/api/webimage/5e8d606bda3e443b5e67bc29-medium.jpg,5e8d606bda3e443b5e67bc29,0,0,10.443258296588535,9.282896263634251
pantalon,2019 Summer Women S  Fashion  Lace Up Tie Pants  Plus Size Casual High Waist Short Pants(S-5XL),8.0,7,AUD,10000,1,3.62,2069,884.0,343.0,331.0,184.0,327.0,0,0,0,0,"Summer,Shorts,Lace,pants,Short pants,Yellow,high waist,Women's Fashion,Plus Size,Lace Up,Women,Fashion,Casual,Waist",Black,XXXXXL,50,Livraison standard,3,0,38,50,China,https://www.wish.com/c/5d14546bf5eab044136b2540,https://contestimg.wish.com/api/webimage/5d14546bf5eab044136b2540-medium.jpg,5d14546bf5eab044136b2540,0,0,4.767864592645569,4.171881518564874
other,Women's Fashion Summer Casual Striped Bib Idyllic Simple Bib !! Bavoir à rayures décontracté pour femmes !! Damenmode Sommer lässig gestreiftes Lätzchen Idyllisch schlichtes Lätzchen,16.0,88,EUR,100,0,3.67,9,5.0,1.0,0.0,1.0,2.0,0,0,0,0,"Summer,Polyester,Fashion,slack,fit,Simple,Bib,Women's Fashion,Stripes,simplebib,Striped,Casual,pastoralstyle,jumpsuit",Black,M,50,Livraison standard,4,0,32,50,China,https://www.wish.com/c/5d5a9a582084e238605c2d99,https://contestimg.wish.com/api/webimage/5d5a9a582084e238605c2d99-medium.jpg,5d5a9a582084e238605c2d99,0,0,16.0,88.0
robe,Women Summer Casual Solid Color V Neck Sleeveless Sling Dress Chiffon Dress Plus Size,6.0,11,GBP,100,0,3.0,4,0.0,2.0,1.0,0.0,1.0,0,0,0,0,"Summer,Plus Size,Necks,chiffon,chiffon dress,Dress,summer dress,V Neckdress,beach dress,Mini dress,slingdre,Sleeveless dress,sleeveless,women dress,Women,Women's Fashion,Casual,casual dress",White,S,50,Livraison standard,2,0,17,50,China,https://www.wish.com/c/5d2d3c9ed5c6b00249163289,https://contestimg.wish.com/api/webimage/5d2d3c9ed5c6b00249163289-medium.jpg,5d2d3c9ed5c6b00249163289,1,0,6.96217219772569,12.763982362497098
t_shirt,Women Fashion Plus Size Tops Short Sleeve Loose Solid Color Summer T-Shirt,7.0,6,AUD,10000,0,3.88,2427,1122.0,520.0,386.0,173.0,226.0,0,0,0,0,"Summer,Plus Size,Fashion,Sleeve,Tops,Loose,short sleeves,T Shirts,Shorts,off shoulder,solid color,Women's Fashion,Casual,Women",Pink,S,50,Livraison standard,2,0,48,50,China,https://www.wish.com/c/5cb9e5b3f80ccb4a33211329,https://contestimg.wish.com/api/webimage/5cb9e5b3f80ccb4a33211329-medium.jpg,5cb9e5b3f80ccb4a33211329,0,0,4.171881518564874,3.575898444484177
other,Fashion Ocean Wave Silver & Rose Gold Ring Summer Beach Sea Surfer Personality Jewelry,3.66,4,GBP,20000,0,4.48,5882,4130.0,994.0,409.0,148.0,201.0,1,0,1,0,"Sterling,Summer,Fashion,Rose Gold Ring,gold,Silver Ring,statementring,ocean,Jewelry,tinyring,wavering,Ring,finger ring,Gold Ring,daintyring,surferring",Bicolor,Other,50,Livraison standard,1,0,49,50,China,https://www.wish.com/c/5aa3592f6bcfa3795cba85b8,https://contestimg.wish.com/api/webimage/5aa3592f6bcfa3795cba85b8-medium.jpg,5aa3592f6bcfa3795cba85b8,0,0,4.246925040612671,4.641448131817127
robe,Plus Size S-5XL Women Fashion Tube Top Dress Off Shoulder Floral Print A-line Mini Dress Lady Casual Strapless Short Dress Tunic Dress Summer Beach Dress Bikini Cover-up,7.0,50,EUR,5000,0,4.02,1046,545.0,200.0,161.0,59.0,81.0,0,0,0,0,"Mini,Strapless Dress,Fashion,Summer,Tube top,Tunic dress,bandeau top,Mini dress,Women's Fashion,Plus Size,off shoulder,Floral,sexy,sexy tank top,Women,strapless,Shorts,Floral print,short dress,Tops,beach dress,Swimsuit Cover,Casual,Bikini,tunic,Print,tubetopdre,Beach,Dress",Bicolor,S,50,Livraison standard,2,0,43,50,China,https://www.wish.com/c/5c88742f9a4d0e68dc7148c2,https://contestimg.wish.com/api/webimage/5c88742f9a4d0e68dc7148c2-medium.jpg,5c88742f9a4d0e68dc7148c2,1,0,7.0,50.0
pantalon,Women Summer Fashion Lace Up Short Pants Casual High Waist Pure Color Crepe Woven Tie Beach Shorts Pocket Cotton Short Pants,6.0,76,EUR,1000,0,3.61,613,234.0,125.0,121.0,47.0,86.0,0,0,0,0,"Summer,Fashion,Lace,pants,fashion pants,summer shorts,Womens shorts,Pocket,women fashion shorts,women shorts,Lace Up,high waisted shorts,shortsforwomen,Casual,Women,Shorts,Waist,Beach,Pure Color,Short pants,Women's Fashion,high waist,summershortpant,Cotton,woven",White,S,50,Livraison standard,2,0,41,50,China,https://www.wish.com/c/5c662a56c3b02f4d7fe5fe32,https://contestimg.wish.com/api/webimage/5c662a56c3b02f4d7fe5fe32-medium.jpg,5c662a56c3b02f4d7fe5fe32,0,0,6.0,76.0
t_shirt,New Women Casual Off Shoulder Lace Collar Blouse Butterfly Print T-shirt Plus Size,4.8100000000000005,5,CHF,10000,0,3.84,903,449.0,140.0,135.0,77.0,102.0,0,0,0,0,"blouse,butterfly,Plus Size,autumnblouse,sexytshrit,butterflytshirt,short sleeves,Collar,Women's Fashion,Fashion,coldshoulder,topsamptee,Print,Women,T Shirts,tshirtforwomen,chiffontshirt,Casual,Women Fashion,Lace",Purple,XS,3,Livraison standard,1,0,40,50,China,https://www.wish.com/c/5d0b625666b2734958f627dd,https://contestimg.wish.com/api/webimage/5d0b625666b2734958f627dd-medium.jpg,5d0b625666b2734958f627dd,0,0,4.996364391814689,5.193725979017348
pantalon,New Women's Summer Causal Shorts Drawstring Short Pants Loose Short Pants,8.0,7,AUD,1000,1,3.52,118,46.0,20.0,20.0,13.0,19.0,0,0,0,0,"Summer,Women,Shorts,pants,Loose,Short pants,drawstring,Causal",Pink,S,50,Livraison standard,3,0,39,50,China,https://www.wish.com/c/5ea28758278192466d0427dc,https://contestimg.wish.com/api/webimage/5ea28758278192466d0427dc-medium.jpg,5ea28758278192466d0427dc,0,0,4.767864592645569,4.171881518564874
t_shirt,2018 Summer Women Print Top Fashion Women Casual Army Camo Camouflage Tank Top Sleeveless O-neck Slim T-Shirts Plus Size S-XXXXXL,8.0,7,GBP,20000,1,4.17,3090,1800.0,575.0,364.0,143.0,208.0,0,0,0,0,"Women Vest,Fashion,Summer,topsamptshirt,tank top,Cool T-Shirts,Women's Fashion,sleeveless tops,Sport Tops,slim,summer tops,Women,Tank,Army,T Shirts,camouflage,Casual,t,Print,Casual Tops,o-neck,sleeveless",Green,S,21,Livraison standard,3,0,41,50,China,https://www.wish.com/c/5a618aff64621a6a2122adb6,https://contestimg.wish.com/api/webimage/5a618aff64621a6a2122adb6-medium.jpg,5a618aff64621a6a2122adb6,0,0,9.282896263634251,8.122534230679971
robe,2018 Women Fashion Summer Sleeveless Maxi Halter Dresses Solid Color Halter Maxi Dress with Halter Tie and Pockets,14.0,12,CHF,5000,0,3.94,1863,963.0,334.0,250.0,119.0,197.0,0,0,0,0,"Summer,Fashion,Halter,solid,fashion dress,Dress,Loose,beach dress,long dress,Women's Fashion,women dress,sleeveless,Casual,Women",Pink,S,50,Livraison standard,4,0,41,50,China,https://www.wish.com/c/5ac343da7ddb0617e9b95919,https://contestimg.wish.com/api/webimage/5ac343da7ddb0617e9b95919-medium.jpg,5ac343da7ddb0617e9b95919,0,0,14.542432741248572,12.464942349641634
short,Activewear Yoga Shorts Women Summer Shorts Casual Sports Shorts Gym Workout Waistband Skinny Shorts,4.67,4,CHF,10000,1,3.92,2151,1116.0,357.0,300.0,142.0,236.0,0,0,0,0,"Summer,Shorts,Yoga,skinny pants,Bottom,gymshort,Women's Fashion,sexy,Sport,Casual,Women",Blue,Other,50,Livraison standard,1,0,138,50,China,https://www.wish.com/c/5d157312e38c8c047ea116f3,https://contestimg.wish.com/api/webimage/5d157312e38c8c047ea116f3-medium.jpg,5d157312e38c8c047ea116f3,0,1,4.850940064402202,4.154980783213878
short,Summer Women's Fashion High Waist Breathable Color block Sports Shorts,1.8,2,CHF,1000,1,4.2,15,7.0,4.0,4.0,0.0,0.0,0,0,0,0,"Summer,Leggings,Plus Size,sporty,Fitness,Breathable,Women's Fashion,sportshort,yogashort,quickdry,high waist,women shorts,elastic waist,Shorts,Fashion,Women Fashion,Waist",Orange,XS,1,Livraison standard,1,0,41,50,China,https://www.wish.com/c/5e7ed4fb7a1e3137c5ad14ff,https://contestimg.wish.com/api/webimage/5e7ed4fb7a1e3137c5ad14ff-medium.jpg,5e7ed4fb7a1e3137c5ad14ff,0,0,1.8697413524462447,2.077490391606939
robe,S-8XL Women's Summer Casual Shirt Sexy V-neck Strapless Vest Dress Sleeveless A Word Loose Ladies Fashion Solid Color Buckle Pleated Vest Dress,5.9,5,CHF,5000,1,3.5,425,158.0,75.0,79.0,46.0,67.0,0,0,0,0,"Summer,Vest,Plus Size,Pleated,tank top,Ladies,Women's Fashion,Fashion,V-neck,sexy,Casual,casual dress,strapless,Shirt,button,Buckles,Cotton Dress,Sleeveless dress,Dress,sleeveless,Ladies Fashion,loose dress",Purple,XXS,50,Livraison standard,2,0,58,50,China,https://www.wish.com/c/5b4f0dc4dacb4350696cbbe1,https://contestimg.wish.com/api/webimage/5b4f0dc4dacb4350696cbbe1-medium.jpg,5b4f0dc4dacb4350696cbbe1,1,0,6.12859665524047,5.193725979017348
other,50 Pcs Cute Summer Waterproof Stickers Yellow Blue Graffiti Stickers For Laptop Skateboard Luggagetravel Box,5.0,5,GBP,1000,0,4.64,377,293.0,52.0,19.0,6.0,7.0,1,0,1,0,"Blues,Summer,luggagesticker,Bicycle,cute,freshsummer,Laptop,Waterproof,Skateboard,Box,Yellow,Computers,Graffiti,graffitisticker,Tech & Gadgets,Cartoons,skateboardsticker,Stickers",Other,Other,31,Livraison standard,2,0,35,50,China,https://www.wish.com/c/5d6a0d55976cd02993e43250,https://contestimg.wish.com/api/webimage/5d6a0d55976cd02993e43250-medium.jpg,5d6a0d55976cd02993e43250,0,0,5.801810164771409,5.801810164771409
robe,7 Colors Sleeveless Lace Up O-neck Floral Printed Women's Asymmetric Mini Dress (S-5XL),12.0,11,GBP,20000,0,4.15,5351,2940.0,1130.0,712.0,295.0,274.0,0,0,0,0,"Plus Size,Floral print,Lace,asymmetric,Dress,beach dress,Mini dress,Cotton Dress,Women's Fashion,Lace Up,printed,sleeveless,Floral,sexy,Beach",Yellow,L,50,Livraison standard,3,0,36,50,China,https://www.wish.com/c/58d3459c7379b159c406b360,https://contestimg.wish.com/api/webimage/58d3459c7379b159c406b360-medium.jpg,58d3459c7379b159c406b360,0,0,13.92434439545138,12.763982362497098
robe,bodycon summer dress off shoulder bodycon dress bodycon wrap dress bodycon cocktail dress bodycon clubwear dress,5.0,5,AUD,20000,0,4.07,7753,4166.0,1546.0,1044.0,438.0,559.0,0,0,0,0,"Summer,clubwear,bodyconsundres,Cocktail,Dress,summer dress,bodyconwrapdres,Cocktail Dress,wrap dress,offshoulderbodycondres,bodyconsummerdres,bodyconromperjumpsuitclub,Women's Fashion",Grey,S,50,Livraison standard,2,0,32,50,China,https://www.wish.com/c/5ae01ea95e2ae114f138414f,https://contestimg.wish.com/api/webimage/5ae01ea95e2ae114f138414f-medium.jpg,5ae01ea95e2ae114f138414f,0,0,2.979915370403481,2.979915370403481
other,2020 New Arrival Women Spring and Summer Beach Wear Long Thin Cardigan Open Front Kimono Green Leaf Printed Chiffon Cardigan S-5XL,14.0,43,AUD,1000,1,4.05,167,93.0,32.0,18.0,5.0,19.0,0,0,0,0,"Summer,kimonosforwomen,women beachwear,chiffon,Spring,summercardigan,openfront,short sleeves,Women's Fashion,kimono,Green,printed,Women,longcardigan,Beach,kimonocardigan,Cover Ups,leaf",Brown,S,50,Livraison standard,3,0,43,50,China,https://www.wish.com/c/5df202bb707508021388614a,https://contestimg.wish.com/api/webimage/5df202bb707508021388614a-medium.jpg,5df202bb707508021388614a,1,0,8.343763037129747,25.62727218546993
robe,Ethnic Ladies Sleeveless Halter Neck Floral Summer Casual Mini Dress Beach Party,12.0,76,USD,20000,0,4.17,2477,1312.0,611.0,337.0,88.0,129.0,0,0,0,0,"Mini,Loose,Tops & Blouses,Necks,Halter,Dress,halterneck,Floral dress,Mini dress,Women's Fashion,Party Dress,party,sleeveless,Ladies,sexy,Beach,Casual",Other,L,50,Livraison standard,3,0,38,50,China,https://www.wish.com/c/55754db131308d19e9cfcfee,https://contestimg.wish.com/api/webimage/55754db131308d19e9cfcfee-medium.jpg,55754db131308d19e9cfcfee,0,0,10.940919037199125,69.29248723559446
robe,Women's Fashion Sleeveless Asymmetric Hippie Soul Letter Printed Long Dress Sleeveless Summer Irregular Hem Double Layer Maxi Dress Plus Size,5.84,5,EUR,100,0,4.04,24,12.0,7.0,2.0,0.0,3.0,0,0,0,0,"Summer,asymmetrical dress,hippie,long dress,Dress,Plus Size,summer dress,asymmetric,Women's Fashion,Sleeveless dress,boho dress,Midi Dress,sleeveless,t-shirt dress,women dress,printed,Fashion,loose dress,casual dress",Green,XS,2,Livraison standard,1,0,25,50,China,https://www.wish.com/c/5eb10d32f12bf74120b0fd1e,https://contestimg.wish.com/api/webimage/5eb10d32f12bf74120b0fd1e-medium.jpg,5eb10d32f12bf74120b0fd1e,0,0,5.84,5.0
robe,Sexy Women's Summer Casual Sleeveless Evening Party Backless Beachwear Mini Dress,13.0,11,GBP,100,0,3.22,9,5.0,0.0,0.0,0.0,4.0,0,0,0,0,"Mini,womens dresses,Summer,sleevele,Dress,Mini dress,Women's Fashion,Fashion,backless,party,sexy,summer dresses,Women S Clothing,Casual,sleeveless",Green,L,50,Livraison standard,3,0,41,50,China,https://www.wish.com/c/5ea8f0eb3f8a650a4227f717,https://contestimg.wish.com/api/webimage/5ea8f0eb3f8a650a4227f717-medium.jpg,5ea8f0eb3f8a650a4227f717,0,0,15.084706428405662,12.763982362497098
t_shirt,NEW Summer Plus Size Tank Top for Women Spaghetti Strap  Flower Print Sleeveless Casual Top,6.0,6,GBP,10000,1,3.96,661,337.0,124.0,98.0,38.0,64.0,0,0,0,0,"Summer,fashion women,Spaghetti Strap,Tank,Spaghetti,Tops,topsamptshirt,tank top,Print,Women's Fashion,Plus Size,printed,blousesampshirt,sleeveless,Women,Fashion,Casual,Flowers,sleeveless tops",Grey,S,50,Livraison standard,2,0,35,50,China,https://www.wish.com/c/5d22bc01b1f60206f29d77e1,https://contestimg.wish.com/api/webimage/5d22bc01b1f60206f29d77e1-medium.jpg,5d22bc01b1f60206f29d77e1,0,0,6.96217219772569,6.96217219772569
t_shirt,NEW Lovely Women's Colorful Lip Print Rouned Neck Short Sleeves T-shirt & Skinny Pants Sets,9.0,51,GBP,5000,0,4.11,283,173.0,46.0,18.0,15.0,31.0,0,0,0,0,"Summer,Plus Size,skinny pants,Colorful,pants,Women Set,Necks,short sleeves,Print,T Shirts,Shorts,lip,summerset,fitnessset,lovely,Sleeve,Women Fashion,Cotton",Black,S,50,Livraison standard,3,0,43,50,China,https://www.wish.com/c/5e9693535690ff1a49098d4f,https://contestimg.wish.com/api/webimage/5e9693535690ff1a49098d4f-medium.jpg,5e9693535690ff1a49098d4f,1,0,10.443258296588535,59.178463680668365
bain,Women Plus Size Monokini Gothic Black Skull Beachwear Halter Backless Push up Swimwear One piece Bathing suit,15.0,13,EUR,20000,0,4.34,3845,2458.0,726.0,355.0,134.0,172.0,1,0,1,0,"Goth,Plus Size,Halter,skull,black,women swimsuit,onepiece,One Piece Swimsuits,Swimwear,push up swimwear,Women's Fashion,gothic,beachwear for women,Suits,black skull bikini,backless,sexy monokini,plus size bathing suits,Women",White,M,50,Livraison standard,4,0,10,50,China,https://www.wish.com/c/56396e7c37b94b100592b93b,https://contestimg.wish.com/api/webimage/56396e7c37b94b100592b93b-medium.jpg,56396e7c37b94b100592b93b,0,0,15.0,13.0
robe,Short Sleeve Beach Dress Women Summer Print V Neck Dress Loose Casual Pullover Midi Dress,8.0,10,EUR,100,0,3.5,6,3.0,0.0,1.0,1.0,1.0,0,0,0,0,"Summer,short sleeve dress,neck dress,Necks,Sleeve,Beach,Dress,Loose,short sleeves,V-neck,Shorts,beach dress,Plus Size,Midi Dress,summer dress,Print,Pullovers,Women's Fashion,Casual,Women",Yellow,XS,5,Livraison standard,2,0,20,50,China,https://www.wish.com/c/5ec4bf87c2112615ba1c66d4,https://contestimg.wish.com/api/webimage/5ec4bf87c2112615ba1c66d4-medium.jpg,5ec4bf87c2112615ba1c66d4,0,0,8.0,10.0
t_shirt,S~5XL Zipper Vest Tee New V-neck Sleeveless Plus Size Slim Fit Tank Tops Summer Solid Color Casual Tops Blouses,7.0,7,AUD,1000,0,3.67,214,87.0,36.0,49.0,17.0,25.0,0,0,0,0,"blouse,Summer,Vest,Plus Size,Tank,zippers,Tops,Slim Fit,tank top,Women's Fashion,V-neck,topsampblouse,sleeveless,women top,slim,Casual",Red,S,7,Livraison standard,2,0,41,50,China,https://www.wish.com/c/5cf648ce373ac2069fd6317d,https://contestimg.wish.com/api/webimage/5cf648ce373ac2069fd6317d-medium.jpg,5cf648ce373ac2069fd6317d,0,0,4.171881518564874,4.171881518564874
